num_run,Yaw optimization type,Joint/Sequential,AEP,LCOE,Layout
10,yaw_optimizer_floris,Joint,2871.0663554738094,-115.0171812339531,"[9, 937, 957, 977, 2639, 2675, 2715, 2732, 5049, 5089, 5109, 5129, 5164, 8498, 8534, 8574, 8594, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18066, 18086, 18126, 18141, 18161, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23373, 23411, 23461, 27773, 27793, 27811, 27831, 27927, 27935, 28084, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,None,Sequential,2641.4559877898305,-125.02424054488107,"[76, 113, 937, 957, 977, 1670, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12734, 12774, 12809, 12849, 12869, 12889, 12909, 18017, 18086, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 18555, 23238, 23258, 23298, 23318, 23411, 23461, 27773, 27793, 27811, 27831, 27851, 27867, 27907, 27935, 31295, 31390, 31410, 32613, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 35614, 36154]"
9,geometric_yaw_Stanley,Sequential,2824.739576269062,-116.91202671587288,"[76, 113, 937, 957, 977, 1670, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12734, 12774, 12809, 12849, 12869, 12889, 12909, 18017, 18086, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 18555, 23238, 23258, 23298, 23318, 23411, 23461, 27773, 27793, 27811, 27831, 27851, 27867, 27907, 27935, 31295, 31390, 31410, 32613, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 35614, 36154]"
9,geometric_yaw_Jong,Sequential,2869.14007246268,-115.3774473997648,"[76, 113, 937, 957, 977, 1670, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12734, 12774, 12809, 12849, 12869, 12889, 12909, 18017, 18086, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 18555, 23238, 23258, 23298, 23318, 23411, 23461, 27773, 27793, 27811, 27831, 27851, 27867, 27907, 27935, 31295, 31390, 31410, 32613, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 35614, 36154]"
9,yaw_optimizer_floris,Sequential,2869.96406012117,-115.35937515906764,"[76, 113, 937, 957, 977, 1670, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12734, 12774, 12809, 12849, 12869, 12889, 12909, 18017, 18086, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 18555, 23238, 23258, 23298, 23318, 23411, 23461, 27773, 27793, 27811, 27831, 27851, 27867, 27907, 27935, 31295, 31390, 31410, 32613, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 35614, 36154]"
9,None,Joint,2620.577713280814,-126.02031496051414,"[195, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5069, 5109, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23298, 23333, 23431, 23461, 27773, 27811, 27851, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 32186, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,geometric_yaw_Stanley,Joint,2818.803549081785,-117.158227970065,"[195, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5069, 5109, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23298, 23333, 23431, 23461, 27773, 27811, 27851, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 32186, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,geometric_yaw_Jong,Joint,2869.564014245019,-115.06611467553628,"[195, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5069, 5109, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23298, 23333, 23431, 23461, 27773, 27811, 27851, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 32186, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
9,yaw_optimizer_floris,Joint,2870.019841357009,-115.0024455224856,"[195, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5069, 5109, 5129, 5149, 5164, 8498, 8554, 8594, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23298, 23333, 23431, 23461, 27773, 27811, 27851, 27907, 27927, 27935, 31295, 31315, 31335, 31370, 31410, 32186, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,None,Sequential,2628.8381331073765,-125.62432986917683,"[85, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 6298, 7920, 8518, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12889, 12909, 14519, 17997, 18017, 18066, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 27773, 27793, 27887, 27907, 27927, 27935, 29347, 31295, 31315, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,geometric_yaw_Stanley,Sequential,2812.1136617726443,-117.43694193284428,"[85, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 6298, 7920, 8518, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12889, 12909, 14519, 17997, 18017, 18066, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 27773, 27793, 27887, 27907, 27927, 27935, 29347, 31295, 31315, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,geometric_yaw_Jong,Sequential,2860.1046923158387,-115.1392559132081,"[85, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 6298, 7920, 8518, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12889, 12909, 14519, 17997, 18017, 18066, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 27773, 27793, 27887, 27907, 27927, 27935, 29347, 31295, 31315, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,yaw_optimizer_floris,Sequential,2859.7447928869383,-115.09833450300104,"[85, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 6298, 7920, 8518, 8594, 8634, 8670, 12679, 12699, 12719, 12754, 12774, 12889, 12909, 14519, 17997, 18017, 18066, 18106, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23461, 27773, 27793, 27887, 27907, 27927, 27935, 29347, 31295, 31315, 31370, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,None,Joint,2628.238810342403,-125.65297624652615,"[32, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12849, 12889, 12909, 17997, 18017, 18066, 18106, 18126, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23431, 23461, 27773, 27831, 27887, 27927, 27935, 31295, 31315, 31350, 31370, 31410, 31424, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,geometric_yaw_Stanley,Joint,2824.5897392657635,-116.91822858918894,"[32, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12849, 12889, 12909, 17997, 18017, 18066, 18106, 18126, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23431, 23461, 27773, 27831, 27887, 27927, 27935, 31295, 31315, 31350, 31370, 31410, 31424, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,geometric_yaw_Jong,Joint,2876.6106598198103,-115.26614574535782,"[32, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12849, 12889, 12909, 17997, 18017, 18066, 18106, 18126, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23431, 23461, 27773, 27831, 27887, 27927, 27935, 31295, 31315, 31350, 31370, 31410, 31424, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
8,yaw_optimizer_floris,Joint,2877.2134267970187,-115.22992959140028,"[32, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5089, 5109, 5149, 5164, 8498, 8518, 8554, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12849, 12889, 12909, 17997, 18017, 18066, 18106, 18126, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23431, 23461, 27773, 27831, 27887, 27927, 27935, 31295, 31315, 31350, 31370, 31410, 31424, 33947, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
7,None,Sequential,2625.0485438133896,-125.80568446418368,"[41, 608, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5109, 5129, 5164, 8498, 8518, 8534, 8554, 8594, 8634, 8670, 12679, 12719, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18126, 18141, 18181, 18241, 18261, 23238, 23258, 23298, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27935, 31295, 31335, 31350, 31390, 31410, 32746, 33947, 33987, 34007, 34027, 34040, 35574, 35846, 36154]"
7,geometric_yaw_Stanley,Sequential,2813.156918097981,-117.39339056473132,"[41, 608, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5109, 5129, 5164, 8498, 8518, 8534, 8554, 8594, 8634, 8670, 12679, 12719, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18126, 18141, 18181, 18241, 18261, 23238, 23258, 23298, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27935, 31295, 31335, 31350, 31390, 31410, 32746, 33947, 33987, 34007, 34027, 34040, 35574, 35846, 36154]"
7,geometric_yaw_Jong,Sequential,2860.0644013951146,-115.48930884290743,"[41, 608, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5109, 5129, 5164, 8498, 8518, 8534, 8554, 8594, 8634, 8670, 12679, 12719, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18126, 18141, 18181, 18241, 18261, 23238, 23258, 23298, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27935, 31295, 31335, 31350, 31390, 31410, 32746, 33947, 33987, 34007, 34027, 34040, 35574, 35846, 36154]"
7,yaw_optimizer_floris,Sequential,2862.4277418160746,-115.40455826941636,"[41, 608, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5109, 5129, 5164, 8498, 8518, 8534, 8554, 8594, 8634, 8670, 12679, 12719, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18126, 18141, 18181, 18241, 18261, 23238, 23258, 23298, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27935, 31295, 31335, 31350, 31390, 31410, 32746, 33947, 33987, 34007, 34027, 34040, 35574, 35846, 36154]"
7,None,Joint,2601.186914193231,-126.95974557006387,"[937, 957, 977, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 8498, 8534, 8594, 8614, 8634, 8650, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23411, 23461, 27773, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
7,geometric_yaw_Stanley,Joint,2804.494839293152,-117.75597664832493,"[937, 957, 977, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 8498, 8534, 8594, 8614, 8634, 8650, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23411, 23461, 27773, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
7,geometric_yaw_Jong,Joint,2859.5288556232904,-115.3202761606336,"[937, 957, 977, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 8498, 8534, 8594, 8614, 8634, 8650, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23411, 23461, 27773, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
7,yaw_optimizer_floris,Joint,2861.0030097977306,-115.226839490517,"[937, 957, 977, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 8498, 8534, 8594, 8614, 8634, 8650, 12679, 12699, 12719, 12754, 12774, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18126, 18161, 18181, 18201, 18241, 18261, 23238, 23258, 23278, 23318, 23333, 23411, 23461, 27773, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
6,None,Sequential,2629.8623299379374,-125.57540561978607,"[59, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 5049, 5089, 5129, 5149, 5164, 8498, 8518, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12789, 12809, 12849, 12889, 12909, 18018, 18106, 18139, 18161, 18181, 18201, 18221, 18241, 18261, 21039, 23238, 23258, 23298, 23318, 23461, 26891, 27773, 27793, 27831, 27851, 27867, 27927, 27935, 31295, 31335, 31390, 31410, 31737, 32747, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
6,geometric_yaw_Stanley,Sequential,2813.449393746921,-117.38118678805667,"[59, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 5049, 5089, 5129, 5149, 5164, 8498, 8518, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12789, 12809, 12849, 12889, 12909, 18018, 18106, 18139, 18161, 18181, 18201, 18221, 18241, 18261, 21039, 23238, 23258, 23298, 23318, 23461, 26891, 27773, 27793, 27831, 27851, 27867, 27927, 27935, 31295, 31335, 31390, 31410, 31737, 32747, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
6,geometric_yaw_Jong,Sequential,2860.3194733449254,-115.63561363709452,"[59, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 5049, 5089, 5129, 5149, 5164, 8498, 8518, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12789, 12809, 12849, 12889, 12909, 18018, 18106, 18139, 18161, 18181, 18201, 18221, 18241, 18261, 21039, 23238, 23258, 23298, 23318, 23461, 26891, 27773, 27793, 27831, 27851, 27867, 27927, 27935, 31295, 31335, 31390, 31410, 31737, 32747, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
6,yaw_optimizer_floris,Sequential,2862.912110321896,-115.62931699283914,"[59, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 5049, 5089, 5129, 5149, 5164, 8498, 8518, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12789, 12809, 12849, 12889, 12909, 18018, 18106, 18139, 18161, 18181, 18201, 18221, 18241, 18261, 21039, 23238, 23258, 23298, 23318, 23461, 26891, 27773, 27793, 27831, 27851, 27867, 27927, 27935, 31295, 31335, 31390, 31410, 31737, 32747, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
6,None,Joint,2620.054968145025,-126.04545813783567,"[33, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5149, 5164, 8498, 8518, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12829, 12849, 12889, 12909, 18066, 18106, 18141, 18161, 18201, 18221, 18241, 18261, 18567, 23238, 23258, 23278, 23318, 23333, 23353, 23431, 23461, 27793, 27831, 27867, 27887, 27907, 27927, 27935, 27950, 31295, 31315, 31335, 31350, 31390, 33967, 34040, 34705, 35574, 35594, 36154]"
6,geometric_yaw_Stanley,Joint,2814.6255600328786,-117.33213593153557,"[33, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5149, 5164, 8498, 8518, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12829, 12849, 12889, 12909, 18066, 18106, 18141, 18161, 18201, 18221, 18241, 18261, 18567, 23238, 23258, 23278, 23318, 23333, 23353, 23431, 23461, 27793, 27831, 27867, 27887, 27907, 27927, 27935, 27950, 31295, 31315, 31335, 31350, 31390, 33967, 34040, 34705, 35574, 35594, 36154]"
6,geometric_yaw_Jong,Joint,2866.2440472950707,-115.00638506113764,"[33, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5149, 5164, 8498, 8518, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12829, 12849, 12889, 12909, 18066, 18106, 18141, 18161, 18201, 18221, 18241, 18261, 18567, 23238, 23258, 23278, 23318, 23333, 23353, 23431, 23461, 27793, 27831, 27867, 27887, 27907, 27927, 27935, 27950, 31295, 31315, 31335, 31350, 31390, 33967, 34040, 34705, 35574, 35594, 36154]"
6,yaw_optimizer_floris,Joint,2866.531875151052,-115.02298342152818,"[33, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5149, 5164, 8498, 8518, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12829, 12849, 12889, 12909, 18066, 18106, 18141, 18161, 18201, 18221, 18241, 18261, 18567, 23238, 23258, 23278, 23318, 23333, 23353, 23431, 23461, 27793, 27831, 27867, 27887, 27907, 27927, 27935, 27950, 31295, 31315, 31335, 31350, 31390, 33967, 34040, 34705, 35574, 35594, 36154]"
5,None,Sequential,2635.6216664990607,-125.3009993823671,"[7, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5129, 5164, 6410, 8366, 8498, 8534, 8634, 8650, 8670, 10782, 12679, 12699, 12719, 12734, 12789, 12809, 12869, 12889, 12909, 15416, 17997, 18017, 18086, 18161, 18181, 18221, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23411, 23461, 27773, 27811, 27831, 27851, 27887, 27907, 27927, 29107, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
5,geometric_yaw_Stanley,Sequential,2818.485256546181,-117.17145869013385,"[7, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5129, 5164, 6410, 8366, 8498, 8534, 8634, 8650, 8670, 10782, 12679, 12699, 12719, 12734, 12789, 12809, 12869, 12889, 12909, 15416, 17997, 18017, 18086, 18161, 18181, 18221, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23411, 23461, 27773, 27811, 27831, 27851, 27887, 27907, 27927, 29107, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
5,geometric_yaw_Jong,Sequential,2865.9263798602065,-115.28943233465829,"[7, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5129, 5164, 6410, 8366, 8498, 8534, 8634, 8650, 8670, 10782, 12679, 12699, 12719, 12734, 12789, 12809, 12869, 12889, 12909, 15416, 17997, 18017, 18086, 18161, 18181, 18221, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23411, 23461, 27773, 27811, 27831, 27851, 27887, 27907, 27927, 29107, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
5,yaw_optimizer_floris,Sequential,2866.175935921036,-115.31323385649016,"[7, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5129, 5164, 6410, 8366, 8498, 8534, 8634, 8650, 8670, 10782, 12679, 12699, 12719, 12734, 12789, 12809, 12869, 12889, 12909, 15416, 17997, 18017, 18086, 18161, 18181, 18221, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23411, 23461, 27773, 27811, 27831, 27851, 27887, 27907, 27927, 29107, 31295, 31315, 31335, 31370, 31410, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
5,None,Joint,2624.9567675655326,-125.81008300278889,"[20, 197, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5129, 5149, 8498, 8534, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12789, 12829, 12849, 12869, 12909, 17997, 18017, 18066, 18106, 18161, 18181, 18201, 18221, 18261, 23238, 23258, 23278, 23333, 23373, 23411, 23431, 23461, 27773, 27793, 27831, 27887, 27927, 27935, 31295, 31315, 31335, 31390, 31585, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
5,geometric_yaw_Stanley,Joint,2817.098574998145,-117.22913487554106,"[20, 197, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5129, 5149, 8498, 8534, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12789, 12829, 12849, 12869, 12909, 17997, 18017, 18066, 18106, 18161, 18181, 18201, 18221, 18261, 23238, 23258, 23278, 23333, 23373, 23411, 23431, 23461, 27773, 27793, 27831, 27887, 27927, 27935, 31295, 31315, 31335, 31390, 31585, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
5,geometric_yaw_Jong,Joint,2867.6049041524825,-115.47446740269945,"[20, 197, 937, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5129, 5149, 8498, 8534, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12789, 12829, 12849, 12869, 12909, 17997, 18017, 18066, 18106, 18161, 18181, 18201, 18221, 18261, 23238, 23258, 23278, 23333, 23373, 23411, 23431, 23461, 27773, 27793, 27831, 27887, 27927, 27935, 31295, 31315, 31335, 31390, 31585, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
